county,municipality,article_39,article_40,article_42,article_43,article_44,art_44_524,article_45,article_46,city_hh,category,type,month,year,date,fiscal_year
Dare,Manteo,19458.09,7473.64,9137.41,0,1.11,0,0,0,6037.67,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Dare,Nags Head,79902.01,30689.46,37521.53,0,4.55,0,0,0,24792.82,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Dare,Southern Shores,27965.75,10741.33,13132.55,0,1.59,0,0,0,8677.51,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Davidson,Davidson,1046003.47,798994.94,518785.03,0,7.76,288634.03,0,310980.46,-321615.75,Per Capita,County,december,2018,2018-12-01,2019
Davidson,Denton,9950.82,7600.98,4935.3,0,0.07,2745.83,0,0,8414.71,Per Capita,Municipality,december,2018,2018-12-01,2019
Davidson,High Point,38404.16,29335.2,19047.26,0,0.28,10597.24,0,0,32475.66,Per Capita,Municipality,december,2018,2018-12-01,2019
Davidson,Lexington,114058.02,87123.78,56569.22,0,0.85,31473.15,0,0,96450.76,Per Capita,Municipality,december,2018,2018-12-01,2019
Davidson,Midway,30511.25,23306.17,15132.63,0,0.23,8419.27,0,0,25801.21,Per Capita,Municipality,december,2018,2018-12-01,2019
Davidson,Thomasville,167695.85,128095.31,83171.91,0,1.24,46273.97,0,0,141808.47,Per Capita,Municipality,december,2018,2018-12-01,2019
Davidson,Wallburg,19707.15,15053.4,9774.13,0,0.15,5437.99,0,0,16664.94,Per Capita,Municipality,december,2018,2018-12-01,2019
Davie,Davie,356222.06,240029.96,181865.43,0,24.07,82021.4,0,0,-25942.8,Ad Valorem,County,december,2018,2018-12-01,2019
Davie,Bermuda Run,8215.01,5535.45,4194.09,0,0.56,1891.53,0,0,5814.96,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Davie,Cooleemee,1540.24,1037.84,786.35,0,0.1,354.64,0,0,1090.25,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Davie,Mocksville,26895.13,18122.5,13731.02,0,1.82,6192.7,0,0,19037.59,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Duplin,Duplin,373722.18,327435.34,190727.33,0,17.92,125950.75,0,102104.98,-90160.96,Per Capita,County,december,2018,2018-12-01,2019
Duplin,Beulaville,8375.55,7338.21,4274.42,0,0.4,2822.7,0,0,8379.65,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Calypso,3459.06,3030.64,1765.31,0,0.17,1165.76,0,0,3460.75,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Faison,6129.98,5370.76,3128.41,0,0.29,2065.91,0,0,6132.97,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Greenevers,4040.78,3540.31,2062.19,0,0.19,1361.81,0,0,4042.76,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Harrells,150.12,131.53,76.61,0,0.01,50.59,0,0,150.2,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Kenansville,5222.99,4576.11,2665.53,0,0.25,1760.24,0,0,5225.54,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Magnolia,6042.4,5294.04,3083.72,0,0.29,2036.39,0,0,6045.36,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Mount Olive,319.01,279.5,162.8,0,0.02,107.51,0,0,319.17,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Rose Hill,10389.68,9102.89,5302.33,0,0.5,3501.5,0,0,10394.76,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Teachey,2364.42,2071.58,1206.67,0,0.11,796.85,0,0,2365.58,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Wallace,24763.86,21696.76,12638.11,0,1.19,8345.84,0,0,24775.95,Per Capita,Municipality,december,2018,2018-12-01,2019
Duplin,Warsaw,18859.06,16523.3,9624.63,0,0.9,6355.83,0,0,18868.27,Per Capita,Municipality,december,2018,2018-12-01,2019
Durham,Durham,3279921.54,1253740.41,1639233.41,2926089.38,150.03,0,0,1464477.9,-824781.08,Per Capita,County,december,2018,2018-12-01,2019
Durham,Chapel Hill,34187.33,13068.01,17086.08,0,1.56,0,0,0,9978.45,Per Capita,Municipality,december,2018,2018-12-01,2019
Durham,Durham,2777474.67,1061681.56,1388121.39,0,127.05,0,0,0,810677.17,Per Capita,Municipality,december,2018,2018-12-01,2019
Durham,Morrisville,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,december,2018,2018-12-01,2019
Durham,Raleigh,14134.33,5402.81,7064.03,0,0.65,0,0,0,4125.46,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Edgecombe,256834.01,227167.77,122718.46,0,18.94,92732.6,0,82834.51,-156429.98,Per Capita,County,december,2018,2018-12-01,2019
Edgecombe,Conetoe,1314.22,1162.43,627.96,0,0.1,474.51,0,0,1353.04,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Leggett,275.4,243.6,131.59,0,0.02,99.44,0,0,283.54,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Macclesfield,2135.61,1888.93,1020.42,0,0.16,771.09,0,0,2198.69,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Pinetops,6141.1,5431.76,2934.3,0,0.45,2217.31,0,0,6322.47,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Princeville,10595.92,9372.02,5062.87,0,0.78,3825.77,0,0,10908.86,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Rocky Mount,76495.52,67659.73,36550.51,0,5.64,27619.51,0,0,78754.71,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Sharpsburg,947.02,837.63,452.49,0,0.07,341.93,0,0,974.98,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Speed,376.88,333.34,180.08,0,0.03,136.07,0,0,388,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Tarboro,51868.33,45877.16,24783.33,0,3.82,18727.6,0,0,53400.19,Per Capita,Municipality,december,2018,2018-12-01,2019
Edgecombe,Whitakers,1792.56,1585.51,856.51,0,0.13,647.22,0,0,1845.5,Per Capita,Municipality,december,2018,2018-12-01,2019
Forsyth,Forsyth,3553227.12,1512890.48,1719820.77,0,40.98,0,0,0,-749456.55,Ad Valorem,County,december,2018,2018-12-01,2019
Forsyth,Bethania,1388.54,591.21,672.07,0,0.02,0,0,0,504.1,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Clemmons,33615.41,14312.74,16270.41,0,0.39,0,0,0,12203.88,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,High Point,6529.72,2780.22,3160.49,0,0.08,0,0,0,2370.58,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Kernersville,205887.34,87662.56,99652.88,0,2.38,0,0,0,74746.17,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,King,3682.84,1568.08,1782.55,0,0.04,0,0,0,1337.04,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Lewisville,32129.01,13679.87,15550.98,0,0.37,0,0,0,11664.25,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Rural Hall,16793,7150.11,8128.09,0,0.19,0,0,0,6096.6,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Tobaccoville,1325.78,564.49,641.7,0,0.02,0,0,0,481.32,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Walkertown,11912.11,5071.92,5765.65,0,0.14,0,0,0,4324.62,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Forsyth,Winston-Salem,1751103.98,745583.79,847563.32,0,20.2,0,0,0,635727.99,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Franklin,Franklin,355883.46,399254.19,195629.8,0,42.3,179323.91,0,0,-37874.27,Ad Valorem,County,december,2018,2018-12-01,2019
Franklin,Bunn,1303.2,1462.01,716.36,0,0.15,656.66,0,0,1740.07,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Franklin,Centerville,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Franklin,Franklinton,5807.39,6515.12,3192.33,0,0.69,2926.25,0,0,7754.24,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Franklin,Louisburg,9368.7,10510.44,5149.99,0,1.11,4720.74,0,0,12509.43,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Franklin,Wake Forest,3635.3,4078.33,1998.33,0,0.43,1831.77,0,0,4853.99,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Franklin,Youngsville,8250.63,9256.11,4535.38,0,0.98,4157.36,0,0,11016.54,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Gaston,1737840.49,1088376.74,845372.67,0,87.79,112659.36,0,525260.82,-430940.85,Ad Valorem,County,december,2018,2018-12-01,2019
Gaston,Belmont,76263.76,47762.55,37098.51,0,3.85,4943.97,0,0,49699.49,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Bessemer City,18935.27,11858.8,9211.06,0,0.96,1227.52,0,0,12339.71,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Cherryville,20506.34,12842.74,9975.31,0,1.04,1329.37,0,0,13363.56,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Cramerton,27699.44,17347.64,13474.4,0,1.4,1795.68,0,0,18051.15,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Dallas,14019.64,8780.24,6819.86,0,0.71,908.85,0,0,9136.31,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Gastonia,366480.98,229520.13,178274.7,0,18.52,23757.94,0,0,238827.95,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,High Shoals,1346.44,843.25,654.97,0,0.07,87.29,0,0,877.44,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Kings Mountain,7506.52,4701.19,3651.54,0,0.38,486.63,0,0,4891.84,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Lowell,14129.99,8849.35,6873.54,0,0.71,916.01,0,0,9208.21,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Mcadenville,4711.14,2950.49,2291.73,0,0.24,305.41,0,0,3070.15,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Mount Holly,82244.12,51507.93,40007.65,0,4.16,5331.66,0,0,53596.77,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Ranlo,9877.61,6186.16,4804.97,0,0.5,640.34,0,0,6437.03,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Spencer Mountain,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gaston,Stanley,17556.56,10995.34,8540.39,0,0.89,1138.14,0,0,11441.24,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Gates,Gates,48480.99,74324.5,24428.76,0,2.11,52566.35,0,0,-2508.91,Per Capita,County,december,2018,2018-12-01,2019
Gates,Gatesville,1284.19,1968.74,647.08,0,0.06,1392.4,0,0,2508.91,Per Capita,Municipality,december,2018,2018-12-01,2019
Graham,Graham,63848.84,53049.72,31004.68,0,0,22787.21,0,0,-4719.75,Ad Valorem,County,december,2018,2018-12-01,2019
Graham,Fontana Dam,97.11,80.69,47.16,0,0,34.66,0,0,0,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Graham,Robbinsville,3181.59,2643.47,1544.97,0,0,1135.49,0,0,3015.93,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Graham,Lake Santeetlah,1797.42,1493.41,872.82,0,0,641.48,0,0,1703.82,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Granville,Granville,308012.88,302455.17,159954.41,0,12.56,108517.64,0,0,-130001.19,Per Capita,County,december,2018,2018-12-01,2019
Granville,Butner,40703.14,39968.71,21137.58,0,1.66,14340.34,0,0,46759.77,Per Capita,Municipality,december,2018,2018-12-01,2019
Granville,Creedmoor,23530.79,23106.21,12219.79,0,0.96,8290.26,0,0,27032.16,Per Capita,Municipality,december,2018,2018-12-01,2019
Granville,Oxford,43496.15,42711.32,22588.02,0,1.77,15324.36,0,0,49968.36,Per Capita,Municipality,december,2018,2018-12-01,2019
Granville,Stem,3263.62,3204.73,1694.83,0,0.13,1149.82,0,0,3749.24,Per Capita,Municipality,december,2018,2018-12-01,2019
Granville,Stovall,2168.92,2129.79,1126.35,0,0.09,764.15,0,0,2491.66,Per Capita,Municipality,december,2018,2018-12-01,2019
Greene,Greene,72385.78,128587.5,42065.25,0,0,90502.72,0,15918.52,-8549.13,Ad Valorem,County,december,2018,2018-12-01,2019
Greene,Hookerton,515.83,916.34,299.77,0,0,644.94,0,0,1168.5,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Greene,Snow Hill,2835.09,5036.31,1647.55,0,0,3544.67,0,0,6422.2,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Greene,Walstonburg,423.1,751.6,245.87,0,0,528.99,0,0,958.43,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Guilford,4782361.62,2042404.15,2327546.48,0,154.89,0,0,0,-1078286.1,Ad Valorem,County,december,2018,2018-12-01,2019
Guilford,Archdale,1094.35,467.37,532.62,0,0.04,0,0,0,397.82,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Burlington,6442.77,2751.52,3135.66,0,0.21,0,0,0,2342.04,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Gibsonville,19429.17,8297.62,9456.06,0,0.63,0,0,0,7062.76,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Greensboro,2161087.96,922936.28,1051788.44,0,70,0,0,0,785584.5,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,High Point,723199.83,308857.1,351976.98,0,23.42,0,0,0,262892.85,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Jamestown,25373.14,10836.11,12348.96,0,0.82,0,0,0,9223.47,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Kernersville,9467.82,4043.42,4607.93,0,0.31,0,0,0,3441.67,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Oak Ridge,9887.6,4222.71,4812.24,0,0.32,0,0,0,3594.28,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Pleasant Garden,2336.45,997.83,1137.13,0,0.08,0,0,0,849.33,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Sedalia,1767.44,754.82,860.2,0,0.06,0,0,0,642.49,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Stokesdale,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Summerfield,5170.01,2207.96,2516.21,0,0.17,0,0,0,1879.36,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Guilford,Whitsett,1033.05,441.18,502.78,0,0.03,0,0,0,375.53,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Halifax,458120.94,257012.31,222963.74,0,29.27,44220.71,0,144764.58,-92854.76,Ad Valorem,County,december,2018,2018-12-01,2019
Halifax,Enfield,9593.19,5381.91,4668.93,0,0.61,925.99,0,0,5345.17,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Halifax,1074.7,602.92,523.05,0,0.07,103.74,0,0,598.8,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Hobgood,821.94,461.12,400.03,0,0.05,79.34,0,0,457.97,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Littleton,3651.08,2048.31,1776.95,0,0.23,352.43,0,0,2034.33,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Roanoke Rapids,131272.21,73645.56,63889.12,0,8.38,12671.22,0,0,73142.69,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Scotland Neck,8651.15,4853.42,4210.45,0,0.55,835.06,0,0,4820.28,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Halifax,Weldon,11585.98,6499.9,5638.8,0,0.74,1118.35,0,0,6455.52,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Harnett,810259.77,765907.79,433255.03,0,70.53,361536.93,0,210855.22,-118737.03,Ad Valorem,County,december,2018,2018-12-01,2019
Harnett,Angier,17941.4,16959.32,9593.47,0,1.56,8005.43,0,0,19514.99,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Benson,8.01,7.57,4.29,0,0,3.57,0,0,8.71,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Broadway,29.35,27.75,15.69,0,0,13.1,0,0,31.93,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Coats,7021.11,6636.79,3754.27,0,0.61,3132.81,0,0,7636.91,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Dunn,48970.56,46290,26185.1,0,4.26,21850.6,0,0,53265.6,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Erwin,14979.38,14159.44,8009.64,0,1.3,6683.78,0,0,16293.16,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Harnett,Lillington,20212.92,19106.51,10808.08,0,1.76,9018.98,0,0,21985.73,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Haywood,Haywood,596286.38,332829.8,286967.78,0,97.19,3108.04,0,168754.95,-91668.71,Per Capita,County,december,2018,2018-12-01,2019
Haywood,Canton,42508.69,23727.13,20457.67,0,6.93,221.57,0,0,23630.94,Per Capita,Municipality,december,2018,2018-12-01,2019
Haywood,Clyde,12066.25,6735.03,5806.98,0,1.97,62.89,0,0,6707.72,Per Capita,Municipality,december,2018,2018-12-01,2019
Haywood,Maggie Valley,13545.89,7560.92,6519.07,0,2.21,70.61,0,0,7530.27,Per Capita,Municipality,december,2018,2018-12-01,2019
Haywood,Waynesville,96778.16,54018.77,46575.3,0,15.77,504.44,0,0,53799.78,Per Capita,Municipality,december,2018,2018-12-01,2019
Henderson,Henderson,1019408.2,670758.82,510178.87,0,196.45,45121.94,0,0,-137796.34,Ad Valorem,County,december,2018,2018-12-01,2019
Henderson,Flat Rock,11722.67,7713.38,5866.79,0,2.26,518.88,0,0,8091.1,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Henderson,Fletcher,47097.78,30989.79,23570.82,0,9.08,2084.68,0,0,32507.38,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Henderson,Hendersonville,98896.8,65072.95,49494.46,0,19.06,4377.46,0,0,68259.59,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Henderson,Laurel Park,19021.21,12515.73,9519.46,0,3.67,841.93,0,0,13128.64,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Henderson,Mills River,22695.83,14933.59,11358.48,0,4.37,1004.58,0,0,15664.9,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Henderson,Saluda,209.68,137.96,104.93,0,0.04,9.28,0,0,144.73,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hertford,Hertford,179983.8,126207.81,83761.05,0,40.14,29083.88,0,47523.6,-39178.99,Ad Valorem,County,december,2018,2018-12-01,2019
Hertford,Ahoskie,34276.73,24035.45,15951.75,0,7.65,5538.83,0,0,26428.2,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hertford,Cofield,1905.5,1336.17,886.78,0,0.43,307.91,0,0,1469.19,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hertford,Como,208.26,146.04,96.92,0,0.05,33.65,0,0,160.57,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hertford,Harrellsville,283.25,198.62,131.82,0,0.06,45.77,0,0,218.4,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hertford,Murfreesboro,11020.09,7727.49,5128.54,0,2.46,1780.76,0,0,8496.76,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hertford,Winton,3120.36,2188.04,1452.15,0,0.7,504.22,0,0,2405.87,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Hoke,Hoke,212549.91,316158.2,127466.13,0,0,187262.93,0,0,-36425.98,Per Capita,County,december,2018,2018-12-01,2019
Hoke,Raeford,19821.02,29482.85,11886.66,0,0,17462.92,0,0,36425.98,Per Capita,Municipality,december,2018,2018-12-01,2019
Hoke,Red Springs,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,december,2018,2018-12-01,2019
Hyde,Hyde,39029.56,35720.98,19585.22,0,0,2380.53,0,0,0,Per Capita,County,december,2018,2018-12-01,2019
Iredell,Iredell,1798977.2,834096.7,897393.48,0,11.09,0,0,0,-291274.02,Per Capita,County,december,2018,2018-12-01,2019
Iredell,Davidson,3593.28,1666.03,1792.45,0,0.02,0,0,0,1473.49,Per Capita,Municipality,december,2018,2018-12-01,2019
Iredell,Harmony,5614.5,2603.17,2800.71,0,0.03,0,0,0,2302.33,Per Capita,Municipality,december,2018,2018-12-01,2019
Iredell,Love Valley,1245.4,577.43,621.25,0,0.01,0,0,0,510.7,Per Capita,Municipality,december,2018,2018-12-01,2019
Iredell,Mooresville,408419.04,189363.7,203733.86,0,2.51,0,0,0,167479.84,Per Capita,Municipality,december,2018,2018-12-01,2019
Iredell,Statesville,263340.4,122097.91,131363.51,0,1.62,0,0,0,107987.64,Per Capita,Municipality,december,2018,2018-12-01,2019
Iredell,Troutman,28092.91,13025.29,14013.73,0,0.17,0,0,0,11520.02,Per Capita,Municipality,december,2018,2018-12-01,2019
Jackson,Jackson,491463.48,287968.6,244882.03,0,6.57,0,0,119113.6,-17625.43,Ad Valorem,County,december,2018,2018-12-01,2019
Jackson,Dillsboro,1731.18,1014.36,862.59,0,0.02,0,0,0,1016.52,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jackson,Forest Hills,595.28,348.8,296.61,0,0.01,0,0,0,349.55,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jackson,Highlands,1785.15,1045.99,889.49,0,0.02,0,0,0,1048.22,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jackson,Sylva,25496.08,14939.2,12703.96,0,0.34,0,0,0,14970.85,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jackson,Webster,409.21,239.78,203.9,0,0.01,0,0,0,240.29,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Johnston,1834269.97,1096822.42,945020.51,0,78.01,219013.62,0,0,-193287.28,Ad Valorem,County,december,2018,2018-12-01,2019
Johnston,Archer Lodge,7793.7,4660.33,4015.33,0,0.33,930.58,0,0,0,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Benson,22354.49,13367.12,11517.09,0,0.95,2669.15,0,0,13317.18,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Clayton,141861.34,84827.59,73087.32,0,6.03,16938.38,0,0,84510.59,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Four Oaks,10738.17,6421,5532.33,0,0.46,1282.15,0,0,6397.01,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Kenly,10296.51,6156.91,5304.79,0,0.44,1229.41,0,0,6133.91,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Micro,1584.02,947.19,816.09,0,0.07,189.13,0,0,943.64,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Pine Level,6710.88,4012.85,3457.47,0,0.29,801.29,0,0,3997.85,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Princeton,5614.5,3357.26,2892.61,0,0.24,670.38,0,0,3344.71,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Selma,31432.6,18795.48,16194.16,0,1.34,3753.08,0,0,18725.24,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Smithfield,84833.45,50727.11,43706.4,0,3.61,10129.2,0,0,50537.56,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Wilson's Mills,9030.3,5399.77,4652.43,0,0.38,1078.23,0,0,5379.59,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Johnston,Zebulon,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jones,Jones,51118.52,57618.28,29296.37,0,0,47518.43,0,12630.01,-3539.7,Ad Valorem,County,december,2018,2018-12-01,2019
Jones,Maysville,1693.87,1909.25,970.77,0,0,1574.58,0,0,2253.97,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jones,Pollocksville,512.96,578.19,293.98,0,0,476.84,0,0,682.58,Ad Valorem,Municipality,december,2018,2018-12-01,2019
Jones,Trenton,453.26,510.9,259.77,0,0,421.35,0,0,603.15,Ad Valorem,Municipality,december,2018,2018-12-01,2019
